,Trip ID,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,icon,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Pickup Centroid Latitude,Pickup Centroid Longitude,day,temp range
45,b0fd9193dba9c740b0869475b31ec711313413da,10:45:00,Partly Cloudy,0.0,0.0,50.18,50.18,4.56,partly cloudy,39f119ec40ed01dd9f2a219f76239a4998edc195a3a182a1efaadcbeecb9aabf83416f0c5fb642f296958054ded680f065aff25d956646563cd9b33395432176,2013-04-07T10:45:00,04/07/2013 10:45:00 AM,660.0,0.6,8.0,7.45,0.0,0.0,2.0,9.45,Cash,41.899155613000005,-87.626210532,2013-04-07,50.18
46,b743dd9783d010ee2393890cdc8fa3318e718f73,12:30:00,Clear,0.0,0.0,51.81,51.81,8.88,clear,ada83fe90e1073d6f996304e050f3fb3aafc076b8f43228bfe37196e294183f1a2448be804de7b4c0b89abf6b0aadcb5797cea1797590f01f70c44cd3a9e5716,2016-04-03T12:30:00,04/03/2016 12:45:00 AM,840.0,5.8,8.0,17.25,0.0,0.0,1.0,18.25,Cash,41.890922026,-87.618868355,2016-04-03,51.81
47,b8202efc6f9d97e771184967b47b4724993a3361,05:30:00,Clear,0.0,0.0,27.05,21.68,4.59,clear,5c6bc3d8a7a965546f008c11db431cbe6486fed50abd33375aae8efed781261f18994fde93b5bcaa001160c72147238a7b877243968eaf3d736faafbbf43ec43,2014-12-03T05:30:00,12/03/2014 05:45:00 PM,900.0,1.9,8.0,9.65,0.0,0.0,0.0,9.65,Cash,41.891971508000005,-87.612945414,2014-12-03,27.05
48,b0df24d4735e903d47a9f50176d9abd4c7da0e8b,07:45:00,Clear,0.0,0.0,74.53,75.4,3.26,clear,c6f0691bf1bd7155c05ca409582d6394b356d8d57315b1c29bded6842cd93019c7f3a0c84c4b72637f1e1bbae8443ef94524d967415e0de8b6391fb1345b6293,2015-08-02T07:45:00,08/02/2015 08:00:00 PM,780.0,1.7,32.0,8.65,0.0,0.0,0.0,8.65,Cash,41.877406123,-87.62197165200001,2015-08-02,74.53
49,ba2c7d6886af7b12fb80e0ea32eec741051aa2e8,11:30:00,Mostly Cloudy,0.0,0.0,64.23,64.23,6.15,partly cloudy,7fd2bbba58b9c27f54afededbaa4f5fd4618e36e28feea2e4fb72356a9475148f400959423439a4fb39e5d6f51c989b3e62361f7049ed7b391f2a3a9d696120f,2014-07-15T11:30:00,07/15/2014 11:45:00 PM,300.0,0.9,32.0,5.25,0.0,0.0,1.0,6.25,Cash,41.880994471,-87.632746489,2014-07-15,64.23
50,bcd61d57a231bef6a269250ad8cf0dd237f94fc6,12:15:00,Mostly Cloudy,0.0,0.0,64.45,64.45,1.97,partly cloudy,18cc8f12635a8251621a44661119a9d3c551d47b75a30d9f27df3ea57e6a77788049335cf4d129754b18de01ae9396b6cecdf20c9d66c90b81edfb0705ecd4bf,2013-05-26T12:15:00,05/26/2013 12:30:00 AM,240.0,1.2,32.0,6.05,0.0,0.0,1.0,7.05,Cash,41.884987192,-87.620992913,2013-05-26,64.45
51,b6a6e81054e229350e57978f3c1dc0146c24ed6f,08:30:00,Clear,0.0,0.0,32.91,32.91,0.18,clear,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,2014-03-30T08:30:00,03/30/2014 08:45:00 PM,420.0,0.0,8.0,5.65,0.0,0.0,0.0,5.65,Cash,41.899155613000005,-87.626210532,2014-03-30,32.91
52,bd4e4f450506213b4af82ecad818278e9bafc0e4,11:30:00,Partly Cloudy,0.0,0.0,55.73,55.73,0.55,partly cloudy,6933327f9cc740e893a882282f7d06460207d6d4e084b364faf6781fd57adda678d4ec204f23e75715af66aa89a3dc0268184162d812bd8f1814ad129c81bdaa,2016-03-12T11:30:00,03/12/2016 11:30:00 AM,480.0,0.8,32.0,6.5,1.5,0.0,0.0,8.0,Credit Card,41.877406123,-87.62197165200001,2016-03-12,55.73
53,b57372a72ee47b7bc2105780d2fe0169dfffdc59,02:15:00,Partly Cloudy,0.0,0.0,66.52,67.04,1.05,partly cloudy,471c14b856beaba98d787fdf732ae53ef621364b920e5b40f4f6b878aa6cc1a591cc8482b12d0baf5747a20372bcfe6251e0756494f3c5f19d0d6536867e7aa9,2013-10-02T02:15:00,10/02/2013 02:45:00 PM,2340.0,20.9,33.0,41.45,0.0,0.0,3.0,44.45,Cash,41.849246754,-87.624135298,2013-10-02,66.52
54,b5448883145d4d73b5f1140beff8949658923230,02:15:00,Clear,0.0,0.0,38.02,34.95,4.08,clear,2db2ec3555e44930a5d41596cb7935af41c30c30381672d3dacbddba622be2709acc6d1a40ae60e8c735765cc25983ce4a49e971b2ad6e256f413c5aefcf4606,2014-04-19T02:15:00,04/19/2014 02:30:00 PM,660.0,1.6,8.0,8.25,0.0,0.0,0.0,8.25,Cash,41.907520075,-87.62665890000002,2014-04-19,38.02
55,bd2995c74597d67f4f1350d6ffa87aceab7a6c36,01:45:00,Rain,0.1057,0.94,69.92,71.05,0.16,rain,100dbc840e5381b47a92bfbdbc3f231bc18b28af8cba22938131f76ff91fcacbd0273a793d6eb66bb4aa97412e14fb4484c5684b105ec8a91e83d5c62214c75f,2015-06-14T01:45:00,06/14/2015 01:45:00 AM,120.0,0.0,7.0,3.85,0.0,0.0,1.0,4.85,Cash,41.914616286,-87.631717366,2015-06-14,69.92
56,b3d39f69c92fb18c57cf43c90e9fcf598b9aa41a,09:00:00,Mostly Cloudy,0.0,0.0,72.9,72.9,4.12,partly cloudy,af54b850307713709ad002df059e2951e541401d6effc54cf4b1f4f14c07c1ebbe1f9ac393525e312318b66bac6012e08a18f36e2cf832f7a0ac6838bbb8ce35,2016-06-04T09:00:00,06/04/2016 09:15:00 AM,900.0,3.2,33.0,12.0,2.0,0.0,0.0,14.5,Credit Card,41.849246754,-87.624135298,2016-06-04,72.9
57,bf90f3778c9217926926dae09ada8ada091f0140,05:15:00,Clear,0.0,0.0,9.71,9.71,2.53,clear,f19b6b38529c21e161c145c467760a5897eb378f4a8d750cc7a2504711d8f57adcf7438cdb0707e1aad3c5d9bf3e5f3e021a17307f1493a9547e179b3a459f93,2015-03-05T05:15:00,03/05/2015 05:30:00 PM,1260.0,6.8,44.0,17.65,0.0,0.0,0.0,17.65,Cash,41.740205756,-87.61596952299999,2015-03-05,9.71
58,bdaaecc0114b818a12499a65795fca097ae494b4,02:45:00,Clear,0.0,0.0,61.59,61.59,0.01,clear,5d29e4a1c6a7c9b5d54eb8b22c413f4da1da016372f2f3065519a9afdc0dbca90dc32da9a75e494d961112b789288e98d1f08d10f5098e510fb73dbc263a4811,2014-07-19T02:45:00,07/19/2014 02:45:00 AM,420.0,3.0,8.0,9.05,2.75,0.0,2.0,13.8,Credit Card,41.90749193,-87.63576009,2014-07-19,61.59
59,b722fd7b768e17e3660f2866f368502ae659d4df,07:30:00,Partly Cloudy,0.0,0.0,56.91,56.91,3.13,partly cloudy,e6273fc2eb55a7a2dd38add91f0fc21ab1f8bb8640e886afcc37279113bbe296b71f04e7e101507dad671a82e310627b166b596f5ed5d46af547721d80433b75,2015-09-14T07:30:00,09/14/2015 07:30:00 AM,600.0,2.1,77.0,8.25,2.0,0.0,0.0,10.25,Credit Card,41.9867118,-87.663416405,2015-09-14,56.91
60,c1632a86462da6280d36e0d4806b4d5a69310d7a,04:45:00,Partly Cloudy,0.0,0.0,70.08,70.68,4.01,partly cloudy,f77b6190620fd456321d1b6ff0dfabc98b898213e800478da287caf32281c5c215470c9fa3ad05e47d1eec0478a826487d2595ea4f5df57e030f00b37a30367b,2016-05-28T04:45:00,05/28/2016 05:00:00 PM,420.0,1.2,28.0,6.75,0.0,0.0,1.5,8.25,Cash,41.879066994,-87.65700502700001,2016-05-28,70.08
61,b2c809c50ec2a7b28251170036a617a2a13e9bc0,09:00:00,Rain,0.0578,1.0,64.17,64.7,0.87,rain,fd6d0bcebb6d873f590748d5f16717d261b8980edd7741499ca73c56d46e0475e8572075bffe4f6dc1a1c7c7d6a327988f80493fcb4303306fe71d370b75a095,2016-06-01T09:00:00,06/01/2016 10:15:00 AM,4800.0,15.6,6.0,48.0,0.0,0.0,0.0,48.0,Cash,41.944226601,-87.655998182,2016-06-01,64.17
62,bb3f0e73ba783af297a68a2f71b9e561a09f98b0,08:15:00,Partly Cloudy,0.0,0.0,52.92,52.92,0.24,partly cloudy,02f11605ad05d68d8135072d00215960282c16eb333e61933ac2cb7ca0266f4e23610592428ae2cb07d1993f4d33ae331250535fa8b8d568d1d56bc861e176a5,2013-09-30T08:15:00,09/30/2013 08:15:00 PM,540.0,1.7,32.0,7.25,1.5,0.0,0.0,8.75,Credit Card,41.880994471,-87.632746489,2013-09-30,52.92
63,b4b29ac913a9512e746710a940a33dbd2db4f120,08:45:00,Clear,0.0,0.0,72.23,72.25,3.36,clear,ab6b0472a82102ae6875f5297519510f5664a3b4a3559e7263a5040af7121af771246f9524f35f264ce10c26187e70f96d230f1df3362cca75b7d91b12b27148,2016-06-06T08:45:00,06/06/2016 09:00:00 PM,360.0,1.1,8.0,6.5,0.0,0.0,0.0,6.5,Cash,41.899155613000005,-87.626210532,2016-06-06,72.23
64,b37547f24dd56e3088c66eebc55c50e8583dcd16,07:45:00,Drizzle,0.0099,0.61,59.07,59.12,0.73,rain,bb0a5453416563998f2c5b11c17e497689270e336a7887d017baa0c19374b2505ad701ded56371b81cb063e7f35f91c018a8ef1b3beb29ba72a20594c2c83f45,2014-06-11T07:45:00,06/11/2014 08:00:00 AM,600.0,2.7,28.0,8.85,0.0,0.0,0.0,8.85,Credit Card,41.874005383000004,-87.66351755,2014-06-11,59.07
65,b01339589a90d962418f9a68d961dd257b455315,01:00:00,Mostly Cloudy,0.0,0.0,73.75,74.52,3.98,partly cloudy,d23aed55ac83a7582214498ce1c94c0ffd79714e7e4ae81869bdcba63cc147cef45ac3697f9b1dbabc073bf2a2e02095e3f22e624f1a9d2d8be738e2e2f18a2e,2013-06-22T01:00:00,06/22/2013 01:15:00 PM,600.0,0.3,33.0,14.25,0.0,0.0,2.0,16.25,Cash,41.859349715,-87.617358006,2013-06-22,73.75
66,ba3ad10a397391f8cf5282ed18c096b110304750,10:00:00,Clear,0.0,0.0,41.53,41.53,1.34,clear,bf74cd0b2bc2ffe8e5b8c272c34c885330c2c2f0b0871dc2e1164f140a7fb55d6fde30cc5e05b1e8f3d6493fbb8d1b04b8bbe92537549dd380d89049571ccd1b,2015-03-09T10:00:00,03/09/2015 10:00:00 AM,300.0,1.0,28.0,5.45,0.0,0.0,0.0,5.45,Cash,41.885300021999996,-87.642808466,2015-03-09,41.53
67,b6afe600d8e7eb42f05effe3b106d06b6ade99bd,11:15:00,Light Rain,0.022000000000000002,0.5,71.03,71.34,0.29,rain,b41c6dfa2b304ee42cef97192883742da96fe45e9833c821a22e9b6a2f0e673ef4a281da85cfff4ce053b395a8550eecec05ebb61490cd5eb22a79ecfb22e817,2014-07-14T11:15:00,07/14/2014 12:00:00 PM,2280.0,20.1,33.0,40.65,6.0,0.0,2.0,48.65,Credit Card,41.859349715,-87.617358006,2014-07-14,71.03
68,b51064df86efca7c5be24dc0019e23b3e85cdbb7,06:15:00,Overcast,0.0,0.0,26.74,20.24,5.68,cloudy,9ef76704163c39d48fb8631b411daa781a7e41877ee7778db4e0b0ec497b399500258365095b10252f9a4667b82f9a9f7b43b89ee8df6dc6c8e05425a637ec15,2013-02-15T06:15:00,02/15/2013 06:15:00 PM,600.0,0.0,6.0,7.45,0.0,0.0,1.0,8.45,Cash,41.944226601,-87.655998182,2013-02-15,26.74
69,b9d8508545aefc326a855c872416862d376a9198,06:00:00,Overcast,0.0,0.0,60.3,60.3,3.05,cloudy,f7684402b7b01a62af891e65189e28fb61890f2ef5922b1d3d411329c1c7052673b1f781dda89f2fdcfa99aac10a3e65075093505297afef46c96a138bd3e502,2013-07-27T06:00:00,07/27/2013 06:00:00 PM,360.0,0.0,8.0,6.05,0.0,0.0,2.0,8.05,Cash,41.899155613000005,-87.626210532,2013-07-27,60.3
70,b008d288d39537e10cbea49c0a8573755f671b5c,03:00:00,Clear,0.0,0.0,44.03,44.03,1.72,clear,49b186dd7ce5e96a21062a9dfe9dacdcf7b6f1d16fc5baa2c8ca0efcf2f003fce195166396ad0e0e7acff2889be313d93dedcad5fbda301839447e8e30165650,2013-10-20T03:00:00,10/20/2013 03:00:00 AM,180.0,0.0,8.0,4.65,0.0,0.0,2.0,6.65,Cash,41.892507781,-87.626214906,2013-10-20,44.03
71,b8d00dc598c040d3bff4c880c3f5d7025456493d,04:30:00,Partly Cloudy,0.0,0.0,39.0,34.19,6.57,partly cloudy,4eb40b896dad29b18e1f9577205d3786392ac6fd1e312f646caf05ae299f3fe2efddd175de2ec468f2f05fe06c2ced3deaba4a1ac2a997568a3c8661c96fed0a,2015-11-13T04:30:00,11/13/2015 04:45:00 PM,1020.0,2.5,8.0,10.45,0.0,0.0,0.0,10.45,Cash,41.890922026,-87.618868355,2015-11-13,39.0
72,b51082f6a9a6f09fa811fcd10b7e22be167ae46d,03:30:00,Partly Cloudy,0.0,0.0,73.03,74.06,1.01,partly cloudy,dab13e4b5d8519f372e1fd6d20b4a0e0bee12cdb2acd29955e781121a0e952c7082ec7cde1bc960dc43f328a891774a4ee5c5edf6621fc8cf304cbc17d15ab3c,2015-09-02T03:30:00,09/02/2015 03:30:00 PM,60.0,0.0,76.0,3.45,0.0,0.0,0.0,3.45,Cash,41.97907082,-87.90303966100002,2015-09-02,73.03
73,b4c71fc9d020b885fc5e1a6a26ac5909a74f9d3c,04:00:00,Partly Cloudy,0.0,0.0,69.04,69.62,1.34,partly cloudy,51b909f0a3e84a5d9ec9eccd0928921f0fa9e4c7ba888adff8a1fc9904e8d2d6bae7d8d06515d3a268709a77c161ce78d74a200e70e7b8d3cfbbb3e6d6a5014c,2013-09-05T04:00:00,09/05/2013 04:15:00 PM,1020.0,3.9,32.0,12.25,0.0,0.0,0.0,12.25,Cash,41.880994471,-87.632746489,2013-09-05,69.04
74,b0bba1cd0125808b3e3c5c0109449e0e26768856,12:00:00,Mostly Cloudy,0.0,0.0,54.96,54.96,3.93,partly cloudy,1e8a3b3eea65a823d2155334677f3e7280d94e93a2f12fc8ba9bed128e8b5424f04f7a3f4955eea05300d5fea91153f256fccc6c6e4b6fc32f847c59ebf7351a,2014-05-17T12:00:00,05/17/2014 12:15:00 AM,660.0,0.1,77.0,10.05,0.0,0.0,1.0,11.05,Cash,41.980157574,-87.65227401700001,2014-05-17,54.96
75,b54b2f694d47bd1eedffc9f618caece14c9b165c,10:15:00,Clear,0.0,0.0,52.89,52.89,1.59,clear,54de73800c90a4d7e1cb98e1b47b865166c8e844582c5d6d78a319cd50222dc44a09660b3bf8f4ded4da53585a4e25d986cc4983648c19a086d0768ba2345ec1,2015-04-28T10:15:00,04/28/2015 10:15:00 PM,420.0,3.6,8.0,10.25,2.05,0.0,0.0,12.3,Credit Card,41.902788048000005,-87.62614559,2015-04-28,52.89
76,b4af04e23c1c976fc42b3a209791a3c683245c61,09:45:00,Overcast,0.0,0.0,28.77,28.77,1.19,cloudy,05ab15a9c84139510f4d8c075f1d14a34e931a81cef4999dba3f76770065d1141e039400b1b81e62cfb199068cdac508e5966625225975aa8559df8d383eb133,2016-02-16T09:45:00,02/16/2016 10:00:00 PM,600.0,2.4,28.0,9.5,0.0,0.0,0.0,9.5,Cash,41.879255084,-87.642648998,2016-02-16,28.77
77,b3341e25c6f7eaffd9d14f709551d7ba2612401f,08:45:00,Foggy,0.0,0.0,29.06,22.9,5.8,cloudy,11f73b08790612efe341cf8cf69cadbcb77322937941860d0f0df787aa6cb819aae857d7f1805be77e4439c66455b8f099ca121e59b77b5ffeb02951f0248807,2015-03-03T08:45:00,03/03/2015 08:45:00 AM,480.0,1.3,32.0,6.65,2.0,0.0,0.0,8.65,Credit Card,41.884987192,-87.620992913,2015-03-03,29.06
78,c22f4a584f4a90cfa5ab628f12b4726da6f734bb,04:15:00,Clear,0.0,0.0,62.78,62.78,0.05,clear,f6c74477152fd1848f0d198f6a435b4cd6d8a24b2f73061bde9670610629987dd579ff8afaee2f6632217a8d8a6b9d065e2b4f7a3ccf6795866d081bf1b63690,2013-08-18T04:15:00,08/18/2013 04:15:00 PM,180.0,0.0,8.0,4.65,2.0,0.0,0.0,6.65,Credit Card,41.898331794,-87.620762865,2013-08-18,62.78
79,c19bfc6134184c4a149d2b40ac7d185fe4777618,10:30:00,Clear,0.0,0.0,65.62,65.62,0.81,clear,8d81f992935a9ba038dababdcb29a463d53d13e6b527fa84fe4c374300740ee39dc981198295995ece2ed585e201bf9249f9e4c69093092929510808aaba1c34,2015-06-02T10:30:00,06/02/2015 10:45:00 AM,600.0,3.3,6.0,10.25,2.0,0.0,0.0,12.25,Credit Card,41.944226601,-87.655998182,2015-06-02,65.62
80,b0dca79cf18d47cc7866338871de50f55aa38546,08:45:00,Partly Cloudy,0.0,0.0,37.62,34.95,3.62,partly cloudy,d738f89082c4e00e90186addb3dc10eb158f8cc3f24c51ee2d2540edcc68a6581621f105524e6f64ab2cfae44eda72603546e59866498e70044b6a3802fccb06,2014-11-07T08:45:00,11/07/2014 09:00:00 PM,660.0,0.0,28.0,9.45,0.0,0.0,1.0,10.45,Cash,41.879066994,-87.65700502700001,2014-11-07,37.62
81,b261cb379ecb3affb56cb4b21cda28faad7b4e6c,11:45:00,Humid and Mostly Cloudy,0.0,0.0,85.45,95.62,1.25,partly cloudy,54726318390e775ddecb9aec77e8c4d0059b5f170454e61bcb9c1ef944beb8e68122f5331f5e25223390eeb0163b90b369ee1717b9aa11dd5a325ef5a9e8d7af,2014-08-25T11:45:00,08/25/2014 12:00:00 PM,720.0,0.3,32.0,13.05,2.6,0.0,0.0,15.65,Credit Card,41.878865584,-87.625192142,2014-08-25,85.45
82,ba57a5ebe0a3cdf685da7ee86787adf99a629545,07:15:00,Partly Cloudy,0.0,0.0,32.7,28.75,4.13,partly cloudy,1f3593421771a4a6cc906137e5d3221ed2ab7bef3c2bfafac40e118608c40ab896c9198806a7af32b087cf6ddb1df8d668252929e569e3fe983d2d1d4ab5d7cf,2013-11-20T07:15:00,11/20/2013 07:30:00 PM,720.0,0.0,32.0,8.25,4.0,0.0,0.0,12.25,Credit Card,41.880994471,-87.632746489,2013-11-20,32.7
83,b69b505065822c8910a8ca6ae148a33d333578a0,09:45:00,Light Rain,0.0123,0.89,56.12,56.12,4.73,rain,c15786f64d622aa67ed45f2439fbb764ea6a9ced2d0ac9770d14c53e4bbc24af73d4069beb5918307afd028e6cf8f33ec943fbbd2e6f06f60c87ee422587f0d5,2015-10-28T09:45:00,10/28/2015 10:00:00 AM,300.0,0.5,28.0,5.05,2.0,0.0,1.5,8.55,Credit Card,41.879255084,-87.642648998,2015-10-28,56.12
84,b788bf021420f9ebee039e260d3144d8134bbf83,11:30:00,Clear,0.0,0.0,8.72,-1.03,5.61,clear,8cea57463e531012ecb8e4ea89f2b8563144866341f2d399ff29d438f0b24184e2ecc3282272bba21fb4a0ccfff6320a1fc291607e2d0a94535f2992feaa7c66,2014-02-27T11:30:00,02/27/2014 11:30:00 AM,600.0,2.2,32.0,8.05,0.0,0.0,0.0,8.05,Cash,41.878865584,-87.625192142,2014-02-27,8.72
85,bcde197758465319cef890f431962fdf4bc8e31c,08:15:00,Clear,0.0,0.0,5.39,5.39,2.29,clear,b41a6228a430e1a17b64e19d3e749f1a9b9e8c59d6f90ae72a14e9fb6799efd18db57f795d0c72436491ed8eac68830edb8b2ba8f114a8b8d9e80856e938938e,2015-02-05T08:15:00,02/05/2015 08:30:00 PM,360.0,0.0,8.0,5.65,0.0,0.0,1.0,6.65,Cash,41.898331794,-87.620762865,2015-02-05,5.39
86,bb2b3dddb312d52c014eddb2daf4c0827c700137,08:00:00,Partly Cloudy,0.0,0.0,28.43,28.43,0.46,partly cloudy,774404e103b0efff86c009f1f384bff4e09c0aba9d20f66723edb6b02bedd26de0e41c62bc9c42052c8349e2f393df719ab4e82ef46ad4c4cd80cfd64dadf456,2013-03-23T08:00:00,03/23/2013 08:15:00 PM,360.0,0.4,8.0,5.25,0.0,0.0,1.0,6.25,Cash,41.892042136,-87.63186395,2013-03-23,28.43
87,bdfeee76f894dcf11a469d62fbafa335e6a13575,10:30:00,Clear,0.0,0.0,80.98,81.15,0.74,clear,9744b014f6e3d3ac625252c4a2f6659c9e2825114bab37b6e02e38b7c4512e84cc71f35806c40cb403a88235efa9e6f097a106107e797c7e28eb03c6bb329568,2016-06-18T10:30:00,06/18/2016 10:30:00 PM,120.0,0.6,8.0,4.75,0.0,0.0,1.0,5.75,Cash,41.904935302,-87.64990722600002,2016-06-18,80.98
88,b865eac932d9ef406509d18fbcebc6f9b0f797fa,11:00:00,Clear,0.0,0.0,77.65,77.76,4.39,clear,3c98a2c64db2125afaac2c6966384270320132a6759497ff2b2d73d11acea48a591ed51e8c6607d72c3c2112a7b15499d23798a1ab591ab86c64ff416fa99114,2014-07-31T11:00:00,07/31/2014 11:15:00 AM,1080.0,3.1,28.0,11.25,0.0,0.0,0.0,11.25,Cash,41.874005383000004,-87.66351755,2014-07-31,77.65
89,b79f96e63a64a58cbb98dda8987123e51a398d44,09:15:00,Mostly Cloudy,0.0,0.0,15.05,2.14,10.9,partly cloudy,09a2d0cb4487e3ba161afe7dc5fee95bb7f2af5d6cd9c8d310491f36461c167eab4847087c496dd8be8bd7536b99e6f9b37b7b726e4e7a86d09132710786d168,2013-02-19T09:15:00,02/19/2013 09:30:00 AM,900.0,5.5,6.0,14.65,2.0,0.0,0.0,16.65,Credit Card,41.943237122,-87.643470956,2013-02-19,15.05
90,bed09a37e44188ca927c5ee1c6f448ded18467ba,02:30:00,Clear,0.0,0.0,61.88,61.88,0.13,clear,bde64bc878b14519a79265019a0e99a7597fcc432dcb08df21bce5bc52043b69bb6b4a73d9eea0202c7fd9670a5e6372a495e0bd2161ed5f0be7c5e9e1e06e56,2013-08-17T02:30:00,08/17/2013 02:45:00 AM,540.0,0.0,8.0,9.05,0.0,0.0,1.0,10.05,Cash,41.900221297,-87.629105186,2013-08-17,61.88
91,b59ff316abcc42d609d318c1d035bb3dc233eb77,01:00:00,Overcast,0.0,0.0,65.19,65.59,6.12,cloudy,f09c5eab64693f6f94b784a46bd1c49265cda6ba3281e5076d7e1301e786519b8dd2739d90c92055ee6ef52388f0294b959891b15d04fe828a0084d0096036f8,2014-10-14T01:00:00,10/14/2014 01:15:00 PM,420.0,0.5,8.0,5.65,2.0,0.0,0.0,7.65,Credit Card,41.892507781,-87.626214906,2014-10-14,65.19
92,bc9cc0b0a7233f8c689d32dd15fec5a8e3d5f93b,04:30:00,Overcast,0.0,0.0,33.59,29.54,4.36,cloudy,b56944fd995b92ab8c593b2b103aa177768ac993203c49927864ec34aef16126ba64c0f37df74a7fb4d3ab8bb30168ebb4f56859a8753d6fe59d10484deef5ab,2015-12-04T04:30:00,12/04/2015 04:30:00 PM,300.0,0.7,8.0,5.25,1.0,0.0,0.0,6.25,Credit Card,41.892042136,-87.63186395,2015-12-04,33.59
93,c174678e54b1267542bb5fbcdf3fe02199fefa00,08:45:00,Overcast,0.0,0.0,60.67,60.67,5.18,cloudy,e4a357e5c2629c335cb1016e9655b867b458aea8d94f541153701edc7b9681c0cdcc65c82a420a12b0f3f6e4097fb6751b2f5a9e612a38b0bb2fff3b272e26e5,2016-03-09T08:45:00,03/09/2016 08:45:00 AM,120.0,0.6,6.0,4.5,0.0,0.0,0.0,4.5,Cash,41.944226601,-87.655998182,2016-03-09,60.67
94,c0f77b2a6d370a1e484622797d40c2c86016ad36,04:15:00,Clear,0.0,0.0,23.84,23.84,1.15,clear,a3bc50ed4e7b5de8e74d56919ae6e14b91e33c63c6c7d9632165c99dd1781507f170419466c56588531ed4788c84cabc34a62efd4834750e7ae2753c3667fc1d,2013-03-14T04:15:00,03/14/2013 04:30:00 PM,780.0,3.15,8.0,10.25,0.0,0.0,0.0,10.25,Cash,41.892042136,-87.63186395,2013-03-14,23.84
95,c0bbc0c68bfbbbeac91e340ef9e5322b0c7fa3b8,02:45:00,Overcast,0.0,0.0,42.75,34.55,18.07,cloudy,b88d0a7edfdb5a570c8a866cded7e41625e3bece049c35c074f4a43a22585e378eef27fe81f429546dd79f8ca5163187096e772b0f7a74e6dc1ea48668139898,2016-05-05T02:45:00,05/05/2016 03:30:00 PM,2220.0,12.3,56.0,34.25,7.65,0.0,4.0,45.9,Credit Card,41.785998518,-87.750934289,2016-05-05,42.75
96,b9b869e32ea5141f16ca2ee716e07da877b81e35,09:15:00,Overcast,0.0,0.0,22.63,22.63,2.07,cloudy,99a94f14a88b159da4fc114046808dec7ed18abe81ab9a42828c4b1149e5dee6f5bdbc5e05c45d72c1105e9fe85b9c84ba2dffaa44dc956b751c4fd77809f631,2016-02-15T09:15:00,02/15/2016 09:15:00 AM,0.0,0.0,76.0,3.25,0.0,0.0,0.0,3.25,Cash,41.97907082,-87.90303966100002,2016-02-15,22.63
97,be88283f021466a16d2ca0db833a7b89776220ec,06:15:00,Clear,0.0,0.0,27.29,22.67,3.97,clear,e7edb97b460627c86c83be13c595325e390ea4153cdabd00e77cca7ddcea3cacc257d241215d31873f6ccdf6c5fd2049c0f0dbb40f538e7fa15d3f718236ade1,2014-01-14T06:15:00,01/14/2014 06:30:00 PM,960.0,2.5,32.0,10.45,2.05,0.0,0.0,12.5,Credit Card,41.880994471,-87.632746489,2014-01-14,27.29
98,bc84bb4e57ecb28a4d1057d5d08866cc20c2db3c,03:00:00,Clear,0.0,0.0,49.88,49.88,0.02,clear,672b32a3095e6fbbade933d3bffc431a9e840b9ed25f122833e6c3bc7f5d3e57987cf105aff0721414da090e5561a174bdc78f945018171ea4742c73d7dbade0,2013-06-08T03:00:00,06/08/2013 03:15:00 AM,900.0,0.0,7.0,16.05,0.0,0.0,1.0,17.05,Cash,41.928967266,-87.656156831,2013-06-08,49.88
99,b0eb1f688e1bc47b74e0381ef062c18467da01f9,09:30:00,Overcast,0.0,0.0,22.81,15.42,5.86,cloudy,81250fce5a1d9a7c9faf3a5c15fa647d74eb7510b489332f3730cd1a499c9c614081b38456c910a1f732963e7960603da6ca6f9ecf2b3e04743fd8c463134ce4,2013-12-17T09:30:00,12/17/2013 09:45:00 AM,660.0,1.9,8.0,8.25,0.0,0.0,0.0,8.25,Cash,41.89503345,-87.61971067200001,2013-12-17,22.81
100,bb086970dc2043ff801a095e584e4050223c4bef,10:00:00,Clear,0.0,0.0,76.75,76.85,1.08,clear,d4b78edf81affd8e46f5728e275fa051b0400a197d5227010fe17148d91df876db6f59b13146736b08c9a13617787d17310dc4741e0b149796d219d50846d9f8,2014-09-03T10:00:00,09/03/2014 10:00:00 PM,360.0,1.0,8.0,5.85,3.0,0.0,0.0,8.85,Credit Card,41.892072635,-87.62887415700001,2014-09-03,76.75
101,c217953cb66e3c76e91f4c1b9504a2468ff94c67,08:00:00,Light Rain,0.0168,0.9,48.91,48.91,1.15,rain,ad207af507879006979e6df0579fec3721607a3bb5a73e722a1c9d775846523fca96acd04a942886c13bec95dbe9c670ce5353da5d59588c34585843bb41dda1,2013-10-17T08:00:00,10/17/2013 08:30:00 AM,1500.0,5.3,6.0,16.25,1.0,0.0,0.0,17.25,Credit Card,41.944226601,-87.655998182,2013-10-17,48.91
